,Authors,Link,Title,Strategy,Tickers,Opening Price,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51
9529, Rogier van Vlissingen,/article/4124304-life-herbalife,Life After Herbalife,Short,HLF,64.849998,66.110001,69.050003,67.660004,69.809998,68.199997,70.589996,49.189999,49.529999,53.240002,53.16,55.689999,55.900002,59.959999,61.139999,57.189999,54.700001,53.669998,56.849998,57.150002,57.130001,58.959999,59.419998,60.98,63.389999,72.029999,72.650002,73.440002,71.16999799999998,68.989998,69.400002,73.029999,73.260002,71.730003,72.790001,73.25,69.129997,66.510002,66.849998,62.419998,68.040001,68.809998,68.970001,69.010002,67.489998,67.400002,67.639999,76.839996,78.760002,73.690002,72.290001,66.599998
9538, Integer Investments,/article/4038136-ibm-revenues-will-grow-2017,IBM: Revenues Will Grow In 2017,Long,IBM,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994
9548, Tom Armistead,/article/4039333-ibm-turned-corner,IBM Has Turned The Corner,Long,IBM,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999
9549, Bill Maurer,/article/4038634-ibm-just-sexy-enough,IBM Just Isn't Sexy Enough,Short,IBM,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999
9564, Helena Leathers,/article/4041278-ibm-record-number-patents-2016,IBM: A Record Number Of Patents In 2016,Long,IBM,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999
9574, Logical Tech Investor,/article/4044743-ibm-smart-watson,IBM: How Smart Is Watson?,Long,IBM,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003
9584, Searching For Value,/article/4055763-ibm-still-great-long-term-buy,IBM Is Still A Great Long-Term Buy,Long,IBM,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001
9594, TINO IQ,/article/4057925-ibm-adaptation-can-change-game,IBM: Only Adaptation Can Change The Game,Long,IBM,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005
9604, Brock Jones,/article/4061494-revenue-growth-prospects-residual-income-model-suggest-ibms-rally-will-continue,Revenue Growth Prospects And The Residual Income Model Suggest IBM's Rally Will Continue,Long,IBM,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5
9610, Market Specialist,/article/4064205-ibm-silently-becoming-autonomous-vehicle-leader,How IBM Is Silently Becoming An Autonomous Vehicle Leader,Long,IBM,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997
9611, Timothy Gornall,/article/4063356-buy-dip-ibm,Buy The Dip? IBM,Long,IBM,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997
9612, Tom Armistead,/article/4062896-ibm-overvalued-hardware-company,Is IBM Overvalued As An IT Hardware Company?,Long,IBM,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997
9613, Josh Arnold,/article/4063756-ibm-continues-melt-away,IBM Continues To Melt Away,Short,IBM,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997
9626, J. M. Manness,/article/4065475-ibm-q1-2017-interesting-note,IBM Q1 2017: An Interesting Note,Long,IBM,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006
9631, Stan Stafford,/article/4069726-buffett-says-buffett-terms-ibm,Should You Do As Buffett Says Or Do As Buffett Does In Terms Of IBM?,Long,IBM,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75
9636, Thomas Pangia,/article/4071499-big-blue-sky-falling,Is The Big Blue Sky Falling?,Long,IBM,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996
9641, Activist Stocks,/article/4074174-ibm-buffett-selling-catalyst,IBM: Buffett Selling Could Be A Catalyst,Long,IBM,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999
9646, Motek Moyen,/article/4076853-ibm-can-challenge-microsoft-office-adobe-creative-cloud,How And Why IBM Can Challenge Microsoft Office And Adobe Creative Cloud,Long,IBM,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995
9647, Crispus Nyaga,/article/4075697-ibm-big-blue-fading,IBM: Big Blue Is Fading,Short,IBM,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995
9656, Vasil Velev,/article/4080598-ibms-transformation-track-still-safe-haven-stock,IBM's Transformation Is On Track And It's Still A Safe Haven Stock,Long,IBM,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996
9660, Searching For Value,/article/4082939-ibm-solid-buy-current-levels,IBM Is A Solid Buy At Current Levels,Long,IBM,154.839996,155.229996,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993
9665, Erik Kobayashi-Solomon,/article/4085476-5-minute-valuation-ibm,5 Minute Valuation Of IBM,Long,IBM,155.580002,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996
9670, Roman Luzgin,/article/4086988-ibm-room-grow-fundamental-analysis,IBM Has Room To Grow: A Fundamental Analysis,Long,IBM,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002
9671, Roman Luzgin,/article/4086778-ibm-future-blockchain-leader,IBM: A Future Blockchain Leader?,Long,IBM,153.419998,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002
9678, Thomas Pangia,/article/4088626-market-tired-waiting-buying-ibm,"The Market Is Tired Of Waiting, But I'm Buying IBM",Long,IBM,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998
9679, Motek Moyen,/article/4087976-leadership-cognitive-cybersecurity-makes-ibm-worthy-investment,Leadership In Cognitive Cybersecurity Makes IBM A Worthy Investment,Long,IBM,153.009995,145.990005,144.669998,143.470001,142.320007,140.330002,142.509995,143.03999299999995,144.860001,144.550003,145.869995,146.660004,147.389999,146.830002,159.550003,154.360001,150.839996,148.399994,150.509995,151.979996,156.46000700000005,155.410004,153.330002,152.830002,167.190002,167.649994,167.889999,171.029999,175.800003,175.860001,179.360001,180.259995,179.399994,180.470001,176.46000700000005,175.699997,173.770004,174.5,171.199997,171.100006,160.75,158.839996,153.029999,151.509995,152.639999,151.729996,152.410004,155.179993,154.839996,155.229996,155.580002,153.419998
