,Authors,Link,Tickers,Time,Title,Strategy,Week,Month
6752, Jonathan Faison,/article/4089685-updates-syros-pharmaceuticals-thesis,SYRS,2017-07-23 13:02:00,Updates To Syros Pharmaceuticals Thesis,Long,29.0,7.0
6753, James Sands,/article/4089678-kansas-city-southern-bucks-last-weeks-class-sell,KSU,2017-07-23 11:07:00,Kansas City Southern Bucks Last Week's Class I Sell-Off,Long,29.0,7.0
6755, Sean Warneke,/article/4089656-dunkin-brands-discounted-cash-flow-valuation-buying-opportunity,DNKN,2017-07-23 06:57:00,Dunkin' Brands Discounted Cash Flow Valuation: Buying Opportunity,Long,29.0,7.0
6756, Wall Street for Main Street,/article/4089654-taiwan-semiconductor-manufacturing-bright-past-future,TSM,2017-07-23 06:43:00,Taiwan Semiconductor Manufacturing - A Bright Past And Future,Long,29.0,7.0
6758, Underanalyzed Equities,/article/4089642-la-z-boy-forges-onward-falling-short-growth-plan,LZB,2017-07-23 05:25:00,La-Z-Boy Forges Onward After Falling Short On Growth Plan,Long,29.0,7.0
6759, DTF Capital,/article/4089623-l-b-foster-prices-recovered-remain-undervalued,FSTR,2017-07-23 03:23:00,L.B. Foster - Prices Have Recovered But Remain Undervalued,Long,29.0,7.0
6760, Individual Trader,/article/4089621-will-falcon-oil-and-gas-get-go-ahead,FOLGF,2017-07-23 03:12:00,Will Falcon Oil & Gas Get The Go-Ahead?,Long,29.0,7.0
6762, Wayne Hylarides,/article/4089606-buffetts-canadian-invasion-home-capital-group,HMCBF,2017-07-22 11:58:00,Buffett's Canadian Invasion: Home Capital Group,Long,29.0,7.0
6766, David Zanoni,/article/4089602-visa-core-stock-portfolio,V,2017-07-22 09:18:00,Why Visa Is A Core Stock In My Portfolio,Long,29.0,7.0
6767, Christopher Yuen,/article/4089600-buy-chipotle-stock-amid-recent-outbreak-fears,CMG,2017-07-22 08:48:00,Buy Chipotle Stock Amid Recent Outbreak Fears,Long,29.0,7.0
6768, Jonathan Faison,/article/4089598-updates-insulet-thesis-innovation-growth-continue,PODD,2017-07-22 08:26:00,Updates To Insulet Thesis: Innovation And Growth Continue,Long,29.0,7.0
6771," Andres Cardenal, CFA",/article/4089587-long-case-apple,AAPL,2017-07-22 07:05:00,The Long Case For Apple,Long,29.0,7.0
6772, Roman Luzgin,/article/4089584-microsoft-post-earnings-analysis,MSFT,2017-07-22 06:09:00,Microsoft: Post-Earnings Analysis,Long,29.0,7.0
6773, Brad MacIntosh,/article/4089582-time-tolerant-growth-dairy-stock,SAPIF,2017-07-22 05:26:00,Time To Be More Tolerant For This Growth Dairy Stock?,Long,29.0,7.0
6774, FI Fighter,/article/4089576-resolute-mining-300k-oz-year-gold-producer-trading-near-52-week-lows,RMGGF,2017-07-22 02:45:00,Resolute Mining - 300K Oz/Year Gold Producer Trading Near 52-Week Lows,Long,29.0,7.0
6775, Sven Carlin,/article/4089573-estimating-anfis-fy-2018-margins-earnings,ANFI,2017-07-22 00:49:00,Estimating ANFI's FY 2018 Margins And Earnings,Long,29.0,7.0
6776, Mark Hibben,/article/4089571-apple-reportedly-funds-automotive-battery-research,AAPL,2017-07-21 23:27:00,Apple Reportedly Funds Automotive Battery Research,Long,29.0,7.0
6777, Aleksandar Vichev,/article/4089565-fundamentals-technicals-agree-w-w-grainger-stock,GWW,2017-07-21 19:35:00,Fundamentals And Technicals Agree On W.W. Grainger Stock,Long,29.0,7.0
6778, James Brumley,/article/4089556-much-like-microsoft,MSFT,2017-07-21 18:38:00,There's Not Much To Not Like About Microsoft Here,Long,29.0,7.0
6779, Ian Dyer,/article/4089546-potential-huge-geothermal-giant-ormat,ORA,2017-07-21 17:48:00,The Potential Is Huge For Geothermal Giant Ormat,Long,29.0,7.0
6780, Terry Chrisomalis,/article/4089539-ironwood-will-press-good-fight-gerd,IRWD,2017-07-21 17:26:00,Ironwood Will Press On In The Good Fight Against GERD,Long,29.0,7.0
6781, Biting Lemur,/article/4089521-clean-energy-fuels-natural-gas-trucking-see-environmental-catalysts-end-year,CLNE,2017-07-21 16:40:00,Clean Energy Fuels: Natural Gas Trucking To See Environmental Catalysts By The End Of Year,Long,29.0,7.0
6784, Strong Bio,/article/4089502-ignyta-lights-fire,RXDX,2017-07-21 15:28:00,Ignyta Lights The Fire,Long,29.0,7.0
6785, Quad 7 Capital,/article/4089501-honeywell-sticky-results-prompt-inquiry,HON,2017-07-21 15:26:00,Honeywell: Sticky Results Prompt Inquiry,Long,29.0,7.0
6786, Kario-Paul Brown,/article/4089500-bed-and-bath-beyond-brainer-management-optionality-undervalued,BBBY,2017-07-21 15:24:00,"Bed & Bath Beyond: A No Brainer, Management Optionality Undervalued",Long,29.0,7.0
6788, Michael Boyd,/article/4089479-tennant-boring-better,TNC,2017-07-21 14:39:00,Tennant: Boring Is Better,Long,29.0,7.0
6789, Long Player,/article/4089454-market-giving-chinook-energy-chance,CNKEF,2017-07-21 14:09:00,Why The Market Isn't Giving Chinook Energy A Chance,Long,29.0,7.0
6790, Victor Dergunov,/article/4089461-volatility-collapses-decade-lows-time-unconventional-opportunity,VXX,2017-07-21 14:06:00,Volatility Collapses To Decade Lows: Time For An Unconventional Opportunity?,Long,29.0,7.0
6791, Claude-Vincent Perez,/article/4089457-sandspring-resources-deep-value-investors-gold,SSPXF,2017-07-21 13:52:00,Sandspring Resources For Deep Value Investors In Gold,Long,29.0,7.0
6792, Courage & Conviction Investing,/article/4089453-gnc-bluffing-pocket-deuces,GNC,2017-07-21 13:37:00,GNC: I'm Not Bluffing With Pocket Deuces,Long,29.0,7.0
6793, L&F Capital Management,/article/4089430-skechers-looks-good-2018,SKX,2017-07-21 13:19:00,Skechers Looks Good Into 2018,Long,29.0,7.0
6794, Wappinger Capital Research,/article/4089428-consolidated-tomoka-strong-management-massive-earnings-beat-still-major-upside,CTO,2017-07-21 13:16:00,"Consolidated-Tomoka: Strong Management, Massive Earnings Beat, Still Major Upside",Long,29.0,7.0
6795, Jonathan Faison,/article/4089442-roty-edition-1-volume-14-updates-ninth-position,CBAY,2017-07-21 13:14:00,ROTY Edition 1 Volume 14: Updates And A Ninth Position,Long,29.0,7.0
6796, Quad 7 Capital,/article/4089434-fifth-third-bancorp-buying-make-sense,FITB,2017-07-21 12:52:00,Fifth Third Bancorp: Does The Buying Make Sense Here?,Long,29.0,7.0
6797, Donovan Jones,/article/4089426-automakers-invest-nautos-159-million-financing-round,GM,2017-07-21 12:37:00,Automakers Invest In Nauto's $159 Million Financing Round,Long,29.0,7.0
6798, EnerTuition,/article/4089425-strong-product-rollout-suggests-amd-will-likely-raise-q3-guidance,AMD,2017-07-21 12:32:00,Strong Product Rollout Suggests AMD Will Likely Raise Q3 Guidance,Long,29.0,7.0
6799, Tobias Beith,/article/4089420-thoughtful-investment-help-baidu-brain,BIDU,2017-07-21 12:16:00,A Thoughtful Investment With Help From Baidu Brain,Long,29.0,7.0
6800, Kevin McAdams,/article/4089414-tesaros-stock-dip-nothing-afraid,TSRO,2017-07-21 12:03:00,Tesaro's Stock Dip Is Nothing To Be Afraid Of,Long,29.0,7.0
6801, Motek Moyen,/article/4089412-blackberry-can-quickly-increase-software-revenue,BB,2017-07-21 11:47:00,How BlackBerry Can Quickly Increase Its Software Revenue,Long,29.0,7.0
6802, Samuel Smith,/article/4089411-dollar-tree-paying-growth-premium-worth-risk,DLTR,2017-07-21 11:43:00,Dollar Tree: Paying The Growth Premium Is Not Worth The Risk,Long,29.0,7.0
6803, Sam Paul,/article/4089396-rockwell-collins-pre-earnings-play,COL,2017-07-21 11:34:00,Rockwell Collins: Pre-Earnings Play,Long,29.0,7.0
6804, Quad 7 Capital,/article/4089405-flagrant-reaction-huntington-bancshares,HBAN,2017-07-21 11:27:00,Flagrant Reaction To Huntington Bancshares,Long,29.0,7.0
6805, Gary Bourgeault,/article/4089404-key-lessons-facebook-wwe-speculation,FB,2017-07-21 11:26:00,Key Lessons From Facebook And WWE Speculation,Long,29.0,7.0
6806, Quad 7 Capital,/article/4089403-schlumberger-pretty-amazed,SLB,2017-07-21 11:26:00,Schlumberger: I Am Pretty Amazed,Long,29.0,7.0
6807, Kumquat Research,/article/4089392-skyworks-another-home-run,SWKS,2017-07-21 10:57:00,Skyworks: Another Home Run,Long,29.0,7.0
6808, L&F Capital Management,/article/4089371-lowes-contrarian-play-post-sears-amazon-deal,LOW,2017-07-21 10:41:00,Lowes: Contrarian Play Post Sears/Amazon Deal,Long,29.0,7.0
6809, Quad 7 Capital,/article/4089380-ebay-results-bemuse-street,EBAY,2017-07-21 10:30:00,eBay: Results Bemuse The Street,Long,29.0,7.0
6810, Strong Bio,/article/4089370-achaogen-escalates,AKAO,2017-07-21 10:03:00,Achaogen Escalates,Long,29.0,7.0
6812, Quad 7 Capital,/article/4089368-visa-going-100,V,2017-07-21 09:58:00,Visa: We're Going Over $100,Long,29.0,7.0
6813, Colorado Wealth Management Fund,/article/4089365-dividend-champion-clearance-rack-portfolio,TGT,2017-07-21 09:48:00,Dividend Champion On Clearance Rack And In My Portfolio,Long,29.0,7.0
6815, John Longsworth,/article/4089355-virtusa-corp-completing-bottom-now-break,VRTU,2017-07-21 09:11:00,"Virtusa Corp. Is Completing Its Bottom, Now It Could Break Out",Long,29.0,7.0
6816, Leo Nelissen,/article/4089310-home-depot-panic-buy,HD,2017-07-21 09:00:00,"Home Depot - Don't Panic, Buy",Long,29.0,7.0
6817, Ilan Attar,/article/4089338-mountain-province-diamonds-diamonds-forever,MPVD,2017-07-21 08:56:00,Mountain Province Diamonds: Diamonds Are Forever,Long,29.0,7.0
6818, Detroit Bear,/article/4089350-need-ditch-united,UAL,2017-07-21 08:51:00,No Need To Ditch United,Long,29.0,7.0
6819, Open Square Capital,/article/4089349-whitings-capex-spend-2018-flat-looks-like,WLL,2017-07-21 08:48:00,Whiting's CapEx Spend For 2018: What Flat Looks Like,Long,29.0,7.0
6820, Jay Deahna,/article/4089345-quicklogic-pre-q2-2017-results-accumulate-opportunistically,QUIK,2017-07-21 08:39:00,QuickLogic: Pre-Q2 2017 Results - Accumulate Opportunistically,Long,29.0,7.0
6821, The Non-Consensus,/article/4089344-medtronics-diabetes-segment-generating-excitement,MDT,2017-07-21 08:37:00,Medtronic's Diabetes Segment Generating Excitement,Long,29.0,7.0
6823, Joseph Harry,/article/4089300-home-depot-changed,HD,2017-07-21 02:24:00,Home Depot: What Changed?,Long,29.0,7.0
6824, First Floor Finance,/article/4089292-facebook-despite-3-risks,FB,2017-07-21 01:17:00,You Should Own Facebook Despite These 3 Risks,Long,29.0,7.0
6825, Black Coral Research,/article/4089288-dunkin-brands-frills-20-percent-opportunity,DNKN,2017-07-21 00:29:00,Dunkin' Brands: A No-Frills 20% Opportunity,Long,29.0,7.0
6826, Vince Martin,/article/4089259-contrarian-vote-favor-mccormicks-acquisition,MKC,2017-07-20 20:21:00,A Contrarian Vote In Favor Of McCormick's Acquisition,Long,29.0,7.0
6827, Prasanna Rajagopal,/article/4089245-red-hat-next-cloud-giant,RHT,2017-07-20 18:49:00,Red Hat: The Next Cloud Giant,Long,29.0,7.0
6829, Jeremy McKinzie,/article/4089230-will-direct-competition-help-wwe-offset-declining-viewership,WWE,2017-07-20 17:43:00,Will No Direct Competition Help WWE Offset Declining Viewership?,Long,29.0,7.0
6830, Philomena Doyle,/article/4089224-american-outdoor-brands-buy,AOBC,2017-07-20 17:25:00,American Outdoor Brands Is A Buy,Long,29.0,7.0
6831, Jesse Donovan,/article/4089197-protalix-undervalued-upcoming-catalysts,PLX,2017-07-20 16:50:00,Protalix Is Undervalued With Upcoming Catalysts,Long,29.0,7.0
6832, Matthew Burdeshaw,/article/4089049-titan-pharmaceuticals-just-patient,TTNP,2017-07-20 16:30:00,Titan Pharmaceuticals: Just Be Patient,Long,29.0,7.0
6833, Galileo Russell,/article/4089194-solar-roofs,TSLA,2017-07-20 16:08:00,Where Are The Solar Roofs?,Long,29.0,7.0
6835, Shark Traders,/article/4089159-cohu-compelling-turnaround-growth-story-need-know,COHU,2017-07-20 15:51:00,Cohu Has A Compelling Turnaround Growth Story That You Need To Know,Long,29.0,7.0
6836, Ronny Grunwald,/article/4089180-village-farms-experienced-grower-expands-promising-canadian-cannabis-industry,VFFIF,2017-07-20 15:49:00,Village Farms: Experienced Grower Expands Into The Promising Canadian Cannabis Industry,Long,29.0,7.0
6837, Jonathan Faison,/article/4089151-cymabay-therapeutics-strong-cash-raise-points-near-term-upside,CBAY,2017-07-20 14:56:00,CymaBay Therapeutics' Strong Cash Raise Points To Near-Term Upside,Long,29.0,7.0
6838, Black Coral Research,/article/4089147-disney-buy-spider-man,DIS,2017-07-20 14:54:00,"Disney Is A Buy, But Not Because Of Spider-Man",Long,29.0,7.0
6839, Focus Equity,/article/4089116-micron-valuation-reveals-upside,MU,2017-07-20 14:34:00,Micron: Valuation Reveals Upside,Long,29.0,7.0
6840, Bank On Insight,/article/4089109-autozone-deal-century,AZO,2017-07-20 14:27:00,AutoZone Is The Deal Of The Century,Long,29.0,7.0
6841," Vitaliy Gromadin, CFA",/article/4089127-gazprom-neft-unconventional-national-oil-company,GZPFY,2017-07-20 14:20:00,Gazprom Neft: Unconventional National Oil Company,Long,29.0,7.0
6842, Stone Fox Capital,/article/4089123-massroots-riding-cannabis-wave,MSRT,2017-07-20 14:15:00,MassRoots: Riding The Cannabis Wave,Long,29.0,7.0
6844, Shareholders Unite,/article/4089098-writing-wall-micron,MU,2017-07-20 13:39:00,Is The Writing On The Wall For Micron?,Long,29.0,7.0
6845, Roman Luzgin,/article/4089095-intel-solid-buy-current-levels,INTC,2017-07-20 13:33:00,Intel Is A Solid Buy At Current Levels,Long,29.0,7.0
6846, Jonathan Jordan,/article/4089076-focused-present-dreaming-future-zynga-canned-mafia-wars,ZNGA,2017-07-20 13:28:00,"Focused The Present, Not Dreaming The Future - Why Zynga Canned Mafia Wars",Long,29.0,7.0
6847, Quad 7 Capital,/article/4089086-travelers-even-weathermen-predict-weather,TRV,2017-07-20 13:19:00,Travelers: Even Weathermen Can't Predict Weather,Long,29.0,7.0
6848, Gary Bourgeault,/article/4089085-netflixs-success-driven-drives-tech-giants-successes,NFLX,2017-07-20 13:16:00,Netflix's Success Driven By What Drives Other Tech Giants' Successes,Long,29.0,7.0
6849, Beulah Meriam K,/article/4089071-salesforce-com-market-dominance-best-investment-criterion,CRM,2017-07-20 12:39:00,Salesforce.com: Market Dominance Is Not The Best Investment Criterion,Long,29.0,7.0
6850, Roman Luzgin,/article/4089068-activision-blizzard-great-buying-opportunity,ATVI,2017-07-20 12:27:00,Activision Blizzard: Great Buying Opportunity,Long,29.0,7.0
6851, Peter Arendas,/article/4089050-cordoba-minerals-great-potential-despite-recent-consolidation-deal,CDBMF,2017-07-20 12:09:00,Cordoba Minerals: Great Potential Despite The Recent Consolidation Deal,Long,29.0,7.0
6852, The First Mover,/article/4089062-wells-fargo-second-quarter-results-buy,WFC,2017-07-20 12:04:00,Wells Fargo Second Quarter Results: Buy More,Long,29.0,7.0
6853, Renaissance Research,/article/4089055-metlife-brighthouse-spin-shares-really-worth,MET,2017-07-20 11:46:00,MetLife: What Are Brighthouse Spin-Off Shares Really Worth?,Long,29.0,7.0
6854, BAM Investments,/article/4089053-armour-will-outlast-negative-news,UAA,2017-07-20 11:43:00,Under Armour Will Outlast Negative News,Long,29.0,7.0
6855, Motek Moyen,/article/4089052-intel-said-sayonara-smart-devices-and-wearables,INTC,2017-07-20 11:42:00,Why Intel Said Sayonara To Smart Devices & Wearables,Long,29.0,7.0
6856, Quad 7 Capital,/article/4089042-alcoa,AA,2017-07-20 11:17:00,Alcoa: And We're Off!,Long,29.0,7.0
6857, Quad 7 Capital,/article/4089030-philip-morris-let-fall,PM,2017-07-20 10:25:00,Philip Morris: Let It Fall,Long,29.0,7.0
6858, The Virtuous Cycle,/article/4089029-visa-ready-prime,V,2017-07-20 10:21:00,Visa - Ready For Prime?,Long,29.0,7.0
6859, Turtle Tree Capital Ltd.,/article/4089018-farmland-better,FPI,2017-07-20 09:54:00,The More Farmland The Better,Long,29.0,7.0
6861, Sarfaraz A. Khan,/article/4088979-kinder-morgan-get-better,KMI,2017-07-20 09:10:00,Kinder Morgan: It Doesn't Get Any Better Than This,Long,29.0,7.0
6863, Matt Bohlsen,/article/4088982-samsung-well-placed-boom-increased-demand-computer-chips,SSNLF,2017-07-20 08:49:00,Samsung Is Very Well Placed To Boom From An Increased Demand For Computer Chips,Long,29.0,7.0
6864," Blue Tower Asset Management, LLC",/article/4088969-fonars-medical-diagnostic-centers-delivering-great-returns,FONR,2017-07-20 08:43:00,Fonar's medical diagnostic centers are delivering great returns,Long,29.0,7.0
6865, Liu Jiao,/article/4088978-textron-set-explode,TXT,2017-07-20 08:38:00,Textron Could Be Set To Explode,Long,29.0,7.0
6866, Jesse Donovan,/article/4088968-comstock-mining-poised-pop,LODE,2017-07-20 08:38:00,Comstock Mining: Poised To Pop,Long,29.0,7.0
6867," Sam Lin, CFA, CPA",/article/4088953-hyatt-tom-brady-lodging-still-just-hold,H,2017-07-20 08:03:00,"Hyatt Is The Tom Brady Of Lodging, But It Is Still Just A Hold",Long,29.0,7.0
6868, Kenra Investors,/article/4088964-baidu-autonomous-driving-free-option,BIDU,2017-07-20 07:49:00,Baidu - Autonomous Driving As A Free Option,Long,29.0,7.0
6870, Kenra Investors,/article/4088959-chipotle-risk-reward-discussion-based-relative-valuation,CMG,2017-07-20 07:40:00,Chipotle - A Risk/Reward Discussion Based On Relative Valuation,Long,29.0,7.0
6873, From Growth to Value,/article/4088949-potential-multibaggers-pt-3-momo-mojo,MOMO,2017-07-20 07:07:00,Potential Multibaggers Pt.3: Momo Has Mojo,Long,29.0,7.0
6874, Jonathan Faison,/article/4088939-raise-raise-sarepta-shares-still-buy,SRPT,2017-07-20 06:08:00,Raise After Raise: Sarepta Shares Are Still A Buy,Long,29.0,7.0
6875, Shareholders Unite,/article/4088933-optimism-returns-super-micro-computer-stock,SMCI,2017-07-20 05:48:00,Optimism Returns To Super Micro Computer Stock,Long,29.0,7.0
6876, L&F Capital Management,/article/4088929-mcdonalds-winner,MCD,2017-07-20 05:09:00,McDonald's Is A Winner,Long,29.0,7.0
6877, Daniel Jones,/article/4088918-kinder-morgans-big-announcement,KMI,2017-07-20 03:17:00,Kinder Morgan's Big Announcement,Long,29.0,7.0
6878, Anthony Breen,/article/4088907-abercrombie-and-fitch-will-buyback-resumed,ANF,2017-07-20 00:14:00,Abercrombie & Fitch: Will Buyback Be Resumed?,Long,29.0,7.0
6879, Jonathan Faison,/article/4088905-spark-therapeutics-let-pdufa-run-commence,ONCE,2017-07-20 00:06:00,Spark Therapeutics: Let The PDUFA Run-Up Commence,Long,29.0,7.0
6880, Individual Trader,/article/4088881-novartis-will-hit-100-year,NVS,2017-07-19 20:40:00,Novartis Will Hit $100 This Year,Long,29.0,7.0
6881, ONeil Trader,/article/4088885-58-com-secular-growth-story,WUBA,2017-07-19 20:26:00,58.Com: A Secular Growth Story,Long,29.0,7.0
6882, Kevin Vlerick,/article/4088870-ride-silver-bull-avino-gold-and-silver-mines,ASM,2017-07-19 19:27:00,Ride The Silver Bull With Avino Gold & Silver Mines,Long,29.0,7.0
6884, TickHounds,/article/4088862-textron-invest-defense-hedge-uncertainty,TXT,2017-07-19 18:31:00,"Textron - Invest In Defense, Hedge Against Uncertainty",Long,29.0,7.0
6885, Wappinger Capital Research,/article/4088852-conocophillips-solid-buy,COP,2017-07-19 18:26:00,ConocoPhillips Is A Solid Buy,Long,29.0,7.0
6886, ValueAnalyst,/article/4088855-tesla-ownership-t-rowe-price-sells-next,TSLA,2017-07-19 18:08:00,"Tesla Ownership: T. Rowe Price Sells, What's Next?",Long,29.0,7.0
6887, Nick Cox,/article/4088827-san-miguel-riding-political-waves-philippines,SMGBY,2017-07-19 16:45:00,San Miguel: Riding The Political Waves In The Philippines,Long,29.0,7.0
6888, James Brumley,/article/4088833-gilead-sciences-shares-just-answered-question,GILD,2017-07-19 16:34:00,Gilead Sciences' Shares Just Answered The Question,Long,29.0,7.0
6889, Aleksandar Vichev,/article/4088814-buckle-going-anywhere,BKE,2017-07-19 16:26:00,Buckle Is Not Going Anywhere,Long,29.0,7.0
6890, The CrickAnt,/article/4088828-progressive-june-2017-update,PGR,2017-07-19 16:17:00,Progressive: June 2017 Update,Long,29.0,7.0
